presTime,rep_idx,first_press,correct,p_id
200.0,2.0,1005.0,0.9285714285714286,8
200.0,3.0,981.7857142857144,0.9285714285714286,8
200.0,4.0,984.1428571428572,1.0,8
10.0,1.0,808.0714285714287,1.0,9
10.0,2.0,727.7857142857142,0.7857142857142857,9
10.0,3.0,617.2857142857142,1.0,9
10.0,4.0,655.0,1.0,9
200.0,1.0,828.4285714285713,0.8571428571428571,9
200.0,2.0,813.6428571428571,1.0,9
200.0,3.0,782.4285714285713,0.8571428571428571,9
200.0,4.0,777.4285714285713,0.9285714285714286,9
10.0,1.0,1535.928571428571,1.0,10
10.0,2.0,1122.357142857143,1.0,10
10.0,3.0,1026.642857142857,1.0,10
10.0,4.0,1023.7857142857144,1.0,10
600.0,1.0,1430.571428571429,0.9285714285714286,10
600.0,2.0,1368.642857142857,1.0,10
600.0,3.0,1310.2142857142858,1.0,10
600.0,4.0,1207.0,1.0,10
10.0,1.0,1398.071428571429,1.0,11
10.0,2.0,952.7857142857144,0.9285714285714286,11
10.0,3.0,915.2857142857144,0.9285714285714286,11
10.0,4.0,829.3571428571429,0.8571428571428571,11
400.0,1.0,1372.2857142857142,0.9285714285714286,11
400.0,2.0,1154.9285714285713,0.9285714285714286,11
400.0,3.0,1055.5714285714287,1.0,11
400.0,4.0,1024.5714285714287,1.0,11
10.0,1.0,1501.357142857143,0.9285714285714286,12
10.0,2.0,1234.0,1.0,12
10.0,3.0,1055.5714285714287,1.0,12
10.0,4.0,914.7142857142856,1.0,12
600.0,1.0,1283.7142857142858,1.0,12
600.0,2.0,1210.9285714285713,0.9285714285714286,12
600.0,3.0,1170.4285714285713,1.0,12
600.0,4.0,1108.7142857142858,1.0,12
10.0,1.0,837.4285714285713,0.8571428571428571,13
10.0,2.0,713.4285714285713,1.0,13
10.0,3.0,775.1428571428571,1.0,13
10.0,4.0,876.7857142857142,0.9285714285714286,13
600.0,1.0,1239.0714285714287,0.9285714285714286,13
600.0,2.0,1203.0,0.9285714285714286,13
600.0,3.0,1187.5,1.0,13
600.0,4.0,1210.857142857143,1.0,13
10.0,1.0,1049.0,1.0,14
10.0,2.0,986.5,1.0,14
10.0,3.0,901.4285714285713,1.0,14
10.0,4.0,1106.4285714285713,0.8571428571428571,14
600.0,1.0,1433.642857142857,0.9285714285714286,14
600.0,2.0,1299.357142857143,1.0,14
600.0,3.0,1156.7142857142858,1.0,14
600.0,4.0,1250.142857142857,1.0,14
10.0,1.0,775.5,1.0,15
10.0,2.0,724.1428571428571,1.0,15
10.0,3.0,719.5,1.0,15
10.0,4.0,845.0,0.9285714285714286,15
200.0,1.0,1073.4285714285713,0.9285714285714286,15
200.0,2.0,1099.0714285714287,1.0,15
200.0,3.0,1031.642857142857,1.0,15
200.0,4.0,987.3571428571428,1.0,15
10.0,1.0,1047.642857142857,1.0,16
10.0,2.0,1012.5,1.0,16
10.0,3.0,1005.6428571428572,1.0,16
10.0,4.0,710.4285714285713,1.0,16
600.0,1.0,1404.5,1.0,16
600.0,2.0,1571.3076923076926,0.7857142857142857,16
600.0,3.0,1529.642857142857,0.8571428571428571,16
600.0,4.0,1336.5714285714287,1.0,16
10.0,1.0,1578.142857142857,1.0,17
10.0,2.0,1529.7857142857142,0.8571428571428571,17
10.0,3.0,1332.5714285714287,0.8571428571428571,17
10.0,4.0,1512.357142857143,0.8571428571428571,17
600.0,1.0,1568.2142857142858,0.8571428571428571,17
600.0,2.0,1344.357142857143,1.0,17
600.0,3.0,1389.2142857142858,1.0,17
600.0,4.0,1506.357142857143,0.8571428571428571,17
10.0,1.0,1051.0714285714287,1.0,18
10.0,2.0,787.8571428571429,1.0,18
10.0,3.0,704.7857142857142,1.0,18
10.0,4.0,768.8571428571429,1.0,18
400.0,1.0,1404.7142857142858,1.0,18
400.0,2.0,1172.7142857142858,1.0,18
400.0,3.0,1022.5714285714287,0.9285714285714286,18
400.0,4.0,1021.5,1.0,18
10.0,1.0,1312.7142857142858,0.8571428571428571,19
10.0,2.0,1538.7857142857142,1.0,19
10.0,3.0,1565.9230769230771,0.8571428571428571,19
10.0,4.0,1196.5384615384614,0.9285714285714286,19
200.0,1.0,1118.0,0.9285714285714286,19
200.0,2.0,1653.928571428571,0.9285714285714286,19
200.0,3.0,1454.357142857143,1.0,19
200.0,4.0,1212.0714285714287,0.9285714285714286,19
10.0,1.0,1891.857142857143,0.0,20
10.0,2.0,1835.857142857143,0.0,20
10.0,3.0,1750.7857142857142,0.0,20
10.0,4.0,1831.2142857142856,0.0,20
600.0,1.0,2085.3571428571427,0.0,20
600.0,2.0,2079.5714285714284,0.0,20
600.0,3.0,2074.714285714286,0.0,20
600.0,4.0,2089.3846153846152,0.0,20
10.0,1.0,1103.4285714285713,1.0,21
10.0,2.0,1182.7142857142858,1.0,21
10.0,3.0,1009.4285714285713,1.0,21
10.0,4.0,936.6428571428572,0.9285714285714286,21
600.0,1.0,1490.857142857143,1.0,21
600.0,2.0,1388.357142857143,1.0,21
600.0,3.0,1336.142857142857,1.0,21
600.0,4.0,1388.0,1.0,21
10.0,1.0,1287.9285714285713,0.5,22
10.0,2.0,1226.0,1.0,22
10.0,3.0,1344.142857142857,1.0,22
10.0,4.0,1085.4285714285713,0.8571428571428571,22
600.0,1.0,1831.7857142857144,0.35714285714285715,22
600.0,2.0,1548.7857142857142,0.6428571428571429,22
600.0,3.0,1380.142857142857,0.8571428571428571,22
600.0,4.0,1386.071428571429,1.0,22
10.0,1.0,1140.3076923076926,0.7857142857142857,23
10.0,2.0,854.3571428571429,1.0,23
10.0,3.0,855.5,0.9285714285714286,23
10.0,4.0,879.5,1.0,23
200.0,1.0,1295.0714285714287,0.9285714285714286,23
200.0,2.0,1088.5,0.7857142857142857,23
200.0,3.0,1149.142857142857,0.7142857142857143,23
200.0,4.0,1166.857142857143,0.8571428571428571,23
10.0,1.0,728.1428571428571,1.0,24
10.0,2.0,751.0714285714287,1.0,24
10.0,3.0,617.7142857142858,1.0,24
10.0,4.0,549.7857142857143,0.9285714285714286,24
600.0,1.0,1270.7142857142858,1.0,24
600.0,2.0,1162.357142857143,1.0,24
