presTime,rep_idx,first_press,correct,p_id
600.0,1.0,1711.2857142857142,1.0,11
600.0,2.0,1418.428571428571,1.0,11
600.0,3.0,1300.4285714285713,1.0,11
600.0,4.0,1281.7142857142858,1.0,11
10.0,1.0,1113.5714285714287,0.8571428571428571,12
10.0,2.0,959.7142857142856,1.0,12
10.0,3.0,883.8571428571429,1.0,12
10.0,4.0,990.5714285714287,1.0,12
200.0,1.0,1433.7142857142858,1.0,12
200.0,2.0,1125.7142857142858,1.0,12
200.0,3.0,998.7142857142856,0.8571428571428571,12
200.0,4.0,908.5714285714287,1.0,12
400.0,1.0,1258.2857142857142,0.8571428571428571,12
400.0,2.0,1126.2857142857142,0.8571428571428571,12
400.0,3.0,1094.0,1.0,12
400.0,4.0,1014.0,1.0,12
600.0,1.0,1359.5714285714287,1.0,12
600.0,2.0,1118.5714285714287,0.8571428571428571,12
600.0,3.0,1053.5714285714287,1.0,12
600.0,4.0,1139.0,0.8571428571428571,12
10.0,1.0,1017.5714285714287,1.0,13
10.0,2.0,907.7142857142856,1.0,13
10.0,3.0,975.0,1.0,13
10.0,4.0,1008.2857142857144,0.8571428571428571,13
200.0,1.0,1225.142857142857,1.0,13
200.0,2.0,1089.4285714285713,1.0,13
200.0,3.0,1123.857142857143,1.0,13
200.0,4.0,1099.7142857142858,1.0,13
400.0,1.0,1300.2857142857142,1.0,13
400.0,2.0,1225.7142857142858,1.0,13
400.0,3.0,1247.2857142857142,1.0,13
400.0,4.0,1217.7142857142858,1.0,13
600.0,1.0,1514.0,0.8571428571428571,13
600.0,2.0,1497.857142857143,0.7142857142857143,13
600.0,3.0,1403.428571428571,0.8571428571428571,13
600.0,4.0,1518.571428571429,0.8571428571428571,13
10.0,1.0,891.0,1.0,14
10.0,2.0,817.0,1.0,14
10.0,3.0,781.0,1.0,14
10.0,4.0,785.5714285714287,0.8571428571428571,14
200.0,1.0,966.4285714285713,1.0,14
200.0,2.0,949.7142857142856,1.0,14
200.0,3.0,829.2857142857142,1.0,14
200.0,4.0,853.0,1.0,14
400.0,1.0,1087.857142857143,1.0,14
400.0,2.0,993.7142857142856,1.0,14
400.0,3.0,892.7142857142858,0.8571428571428571,14
400.0,4.0,887.2857142857142,0.8571428571428571,14
600.0,1.0,1135.857142857143,0.8571428571428571,14
600.0,2.0,1124.4285714285713,1.0,14
600.0,3.0,1056.4285714285713,1.0,14
600.0,4.0,966.0,1.0,14
10.0,1.0,1346.2857142857142,1.0,15
10.0,2.0,1014.8571428571428,1.0,15
10.0,3.0,1034.7142857142858,1.0,15
10.0,4.0,911.5714285714287,1.0,15
200.0,1.0,1119.0,1.0,15
200.0,2.0,1000.2857142857144,1.0,15
200.0,3.0,960.7142857142856,1.0,15
200.0,4.0,923.1428571428572,1.0,15
400.0,1.0,1130.7142857142858,0.8571428571428571,15
400.0,2.0,1092.5714285714287,1.0,15
400.0,3.0,1094.142857142857,1.0,15
400.0,4.0,961.5714285714287,1.0,15
600.0,1.0,1248.0,1.0,15
600.0,2.0,1230.142857142857,1.0,15
600.0,3.0,1222.7142857142858,1.0,15
600.0,4.0,1147.4285714285713,0.8571428571428571,15
10.0,1.0,1286.4285714285713,1.0,16
10.0,2.0,967.5714285714287,1.0,16
10.0,3.0,887.8571428571429,1.0,16
10.0,4.0,1011.8571428571428,1.0,16
200.0,1.0,1392.571428571429,1.0,16
200.0,2.0,947.7142857142856,1.0,16
200.0,3.0,862.5714285714287,1.0,16
200.0,4.0,853.4285714285713,1.0,16
400.0,1.0,1150.7142857142858,1.0,16
400.0,2.0,1113.0,1.0,16
400.0,3.0,979.2857142857144,1.0,16
400.0,4.0,1014.0,1.0,16
600.0,1.0,1387.7142857142858,0.8571428571428571,16
600.0,2.0,1152.5714285714287,1.0,16
600.0,3.0,1299.5714285714287,1.0,16
600.0,4.0,1192.5714285714287,1.0,16
10.0,1.0,1447.428571428571,1.0,17
10.0,2.0,1177.7142857142858,1.0,17
10.0,3.0,1129.2857142857142,1.0,17
10.0,4.0,1190.7142857142858,1.0,17
200.0,1.0,1458.571428571429,1.0,17
200.0,2.0,1287.2857142857142,1.0,17
200.0,3.0,1176.2857142857142,1.0,17
200.0,4.0,1305.5714285714287,1.0,17
400.0,1.0,1416.7142857142858,1.0,17
400.0,2.0,1220.4285714285713,1.0,17
400.0,3.0,1287.4285714285713,1.0,17
400.0,4.0,1339.5714285714287,1.0,17
600.0,1.0,1609.428571428571,1.0,17
600.0,2.0,1340.2857142857142,1.0,17
600.0,3.0,1448.0,1.0,17
600.0,4.0,1356.857142857143,1.0,17
10.0,1.0,787.4285714285713,1.0,18
10.0,2.0,678.1428571428571,1.0,18
10.0,3.0,782.4285714285713,1.0,18
10.0,4.0,780.7142857142858,0.8571428571428571,18
200.0,1.0,882.7142857142858,1.0,18
200.0,2.0,1000.4285714285713,1.0,18
200.0,3.0,911.7142857142856,0.8571428571428571,18
200.0,4.0,842.0,1.0,18
400.0,1.0,1167.5714285714287,1.0,18
400.0,2.0,1112.5714285714287,1.0,18
400.0,3.0,1121.857142857143,1.0,18
400.0,4.0,954.1428571428572,0.8571428571428571,18
600.0,1.0,1314.857142857143,1.0,18
600.0,2.0,1247.5714285714287,1.0,18
600.0,3.0,1272.857142857143,1.0,18
600.0,4.0,1092.7142857142858,1.0,18
10.0,1.0,816.2857142857142,1.0,19
10.0,2.0,588.0,1.0,19
10.0,3.0,628.7142857142858,1.0,19
10.0,4.0,661.0,1.0,19
200.0,1.0,839.4285714285713,1.0,19
200.0,2.0,758.5714285714287,1.0,19
200.0,3.0,812.8571428571429,1.0,19
200.0,4.0,800.5714285714287,1.0,19
400.0,1.0,959.2857142857144,1.0,19
400.0,2.0,903.8571428571428,1.0,19
400.0,3.0,922.5714285714287,1.0,19
400.0,4.0,934.1428571428572,1.0,19
600.0,1.0,1193.0,1.0,19
600.0,2.0,1099.2857142857142,1.0,19
600.0,3.0,1128.0,1.0,19
600.0,4.0,1091.0,1.0,19
10.0,1.0,834.7142857142858,1.0,20
10.0,2.0,868.5714285714287,1.0,20
10.0,3.0,778.4285714285713,1.0,20
10.0,4.0,770.4285714285713,1.0,20
200.0,1.0,1042.7142857142858,1.0,20
200.0,2.0,896.2857142857142,1.0,20
200.0,3.0,891.4285714285713,1.0,20
200.0,4.0,885.1428571428571,1.0,20
400.0,1.0,1086.0,1.0,20
400.0,2.0,1072.857142857143,1.0,20
400.0,3.0,1039.142857142857,1.0,20
400.0,4.0,995.7142857142856,0.8571428571428571,20
600.0,1.0,1287.7142857142858,1.0,20
600.0,2.0,1211.7142857142858,1.0,20
600.0,3.0,1322.0,1.0,20
600.0,4.0,1321.2857142857142,1.0,20
10.0,1.0,1599.571428571429,0.8571428571428571,21
10.0,2.0,1335.0,0.8571428571428571,21
10.0,3.0,1265.0,1.0,21
10.0,4.0,1207.142857142857,1.0,21
200.0,1.0,1362.857142857143,0.8571428571428571,21
200.0,2.0,1275.7142857142858,1.0,21
200.0,3.0,1172.2857142857142,1.0,21
200.0,4.0,1120.7142857142858,1.0,21
400.0,1.0,1333.7142857142858,1.0,21
400.0,2.0,1177.142857142857,0.8571428571428571,21
400.0,3.0,1147.0,1.0,21
400.0,4.0,1307.7142857142858,1.0,21
600.0,1.0,1488.571428571429,1.0,21
600.0,2.0,1334.4285714285713,1.0,21
600.0,3.0,1229.857142857143,1.0,21
600.0,4.0,1268.4285714285713,1.0,21
10.0,1.0,1479.7142857142858,0.8571428571428571,22
10.0,2.0,1398.2857142857142,1.0,22
10.0,3.0,1061.2857142857142,1.0,22
10.0,4.0,769.2857142857142,1.0,22
200.0,1.0,1570.0,0.8571428571428571,22
200.0,2.0,981.8571428571428,1.0,22
200.0,3.0,934.7142857142856,1.0,22
200.0,4.0,940.7142857142856,1.0,22
400.0,1.0,1920.7142857142856,1.0,22
400.0,2.0,1126.7142857142858,1.0,22
400.0,3.0,1014.1428571428572,1.0,22
400.0,4.0,982.0,1.0,22
600.0,1.0,1557.857142857143,0.8571428571428571,22
600.0,2.0,1318.4285714285713,1.0,22
600.0,3.0,1169.142857142857,1.0,22
600.0,4.0,1096.142857142857,1.0,22
10.0,1.0,1329.7142857142858,1.0,23
10.0,2.0,1176.142857142857,1.0,23
10.0,3.0,1096.4285714285713,1.0,23
10.0,4.0,1054.142857142857,0.8571428571428571,23
200.0,1.0,1377.7142857142858,1.0,23
200.0,2.0,1153.5714285714287,0.8571428571428571,23
200.0,3.0,1026.142857142857,1.0,23
200.0,4.0,1060.0,0.8571428571428571,23
400.0,1.0,1488.857142857143,1.0,23
400.0,2.0,1253.2857142857142,1.0,23
400.0,3.0,1105.2857142857142,1.0,23
400.0,4.0,1119.5714285714287,0.8571428571428571,23
600.0,1.0,1618.142857142857,0.5714285714285714,23
600.0,2.0,1435.2857142857142,1.0,23
600.0,3.0,1450.0,1.0,23
600.0,4.0,1401.142857142857,0.8571428571428571,23
10.0,1.0,659.2857142857142,1.0,24
10.0,2.0,636.2857142857142,1.0,24
10.0,3.0,776.5714285714287,0.8571428571428571,24
10.0,4.0,710.7142857142858,1.0,24
200.0,1.0,858.5714285714287,1.0,24
200.0,2.0,833.7142857142858,1.0,24
200.0,3.0,952.8571428571428,1.0,24
200.0,4.0,788.4285714285713,0.8571428571428571,24
400.0,1.0,1056.7142857142858,1.0,24
400.0,2.0,1025.0,1.0,24
400.0,3.0,1007.8571428571428,1.0,24
400.0,4.0,905.7142857142856,1.0,24
600.0,1.0,1118.4285714285713,1.0,24
600.0,2.0,1121.857142857143,1.0,24
600.0,3.0,1164.7142857142858,1.0,24
600.0,4.0,1180.5714285714287,1.0,24
10.0,1.0,1404.857142857143,0.8571428571428571,25
10.0,2.0,1910.857142857143,0.7142857142857143,25
10.0,3.0,2056.333333333333,0.0,25
10.0,4.0,2487.4,0.2857142857142857,25
200.0,1.0,1108.4285714285713,0.5714285714285714,25
200.0,2.0,1180.3333333333333,0.2857142857142857,25
200.0,3.0,2263.5714285714284,0.2857142857142857,25
200.0,4.0,1584.0,0.42857142857142855,25
400.0,1.0,1163.5714285714287,0.8571428571428571,25
400.0,2.0,1246.5,0.5714285714285714,25
400.0,3.0,1647.428571428571,0.14285714285714285,25
400.0,4.0,2682.857142857143,0.2857142857142857,25
600.0,1.0,1418.2857142857142,0.7142857142857143,25
600.0,2.0,1346.0,0.7142857142857143,25
600.0,3.0,2440.428571428572,0.2857142857142857,25
600.0,4.0,2040.142857142857,0.42857142857142855,25
10.0,1.0,1043.0,1.0,26
10.0,2.0,1029.142857142857,1.0,26
10.0,3.0,872.0,1.0,26
10.0,4.0,920.7142857142856,1.0,26
200.0,1.0,1170.0,0.8571428571428571,26
200.0,2.0,1052.2857142857142,1.0,26
200.0,3.0,993.4285714285713,1.0,26
200.0,4.0,1044.857142857143,1.0,26
400.0,1.0,1335.857142857143,1.0,26
400.0,2.0,1282.142857142857,0.7142857142857143,26
400.0,3.0,1328.2857142857142,0.8571428571428571,26
400.0,4.0,1258.142857142857,1.0,26
600.0,1.0,1506.2857142857142,0.8571428571428571,26
600.0,2.0,1562.0,0.8571428571428571,26
600.0,3.0,1475.0,1.0,26
600.0,4.0,1435.0,1.0,26
10.0,1.0,987.1428571428572,1.0,27
10.0,2.0,1082.0,1.0,27
10.0,3.0,1101.2857142857142,0.8571428571428571,27
10.0,4.0,955.5714285714287,1.0,27
200.0,1.0,950.5714285714287,1.0,27
200.0,2.0,1299.857142857143,1.0,27
200.0,3.0,1264.7142857142858,0.8571428571428571,27
200.0,4.0,1278.0,1.0,27
400.0,1.0,1217.2857142857142,1.0,27
400.0,2.0,1290.7142857142858,1.0,27
400.0,3.0,1387.142857142857,1.0,27
400.0,4.0,1471.571428571429,1.0,27
600.0,1.0,1452.571428571429,1.0,27
600.0,2.0,1641.7142857142858,1.0,27
600.0,3.0,1726.2857142857142,1.0,27
600.0,4.0,1449.857142857143,1.0,27
10.0,1.0,1386.571428571429,1.0,28
10.0,2.0,1359.5714285714287,0.8571428571428571,28
10.0,3.0,1001.8571428571428,0.8571428571428571,28
10.0,4.0,1387.142857142857,0.7142857142857143,28
200.0,1.0,1341.5714285714287,1.0,28
200.0,2.0,1181.2857142857142,1.0,28
200.0,3.0,1145.857142857143,0.7142857142857143,28
200.0,4.0,1070.5714285714287,0.8571428571428571,28
400.0,1.0,1459.142857142857,1.0,28
400.0,2.0,1275.0,1.0,28
400.0,3.0,1379.571428571429,1.0,28
400.0,4.0,1614.2857142857142,0.5714285714285714,28
600.0,1.0,1689.571428571429,0.8571428571428571,28
600.0,2.0,1523.7142857142858,1.0,28
600.0,3.0,1599.142857142857,0.8571428571428571,28
600.0,4.0,1326.142857142857,1.0,28
10.0,1.0,1127.5714285714287,1.0,29
10.0,2.0,827.0,0.5714285714285714,29
10.0,3.0,907.0,0.8571428571428571,29
10.0,4.0,778.4285714285713,1.0,29
200.0,1.0,1108.5714285714287,1.0,29
200.0,2.0,1352.8333333333333,0.8571428571428571,29
200.0,3.0,932.7142857142856,1.0,29
200.0,4.0,969.0,0.8571428571428571,29
400.0,1.0,1207.0,1.0,29
400.0,2.0,1249.6666666666667,0.7142857142857143,29
400.0,3.0,1170.2857142857142,1.0,29
400.0,4.0,1080.5714285714287,1.0,29
600.0,1.0,1304.5714285714287,1.0,29
600.0,2.0,1395.142857142857,1.0,29
600.0,3.0,1281.857142857143,1.0,29
600.0,4.0,1299.5714285714287,1.0,29
10.0,1.0,912.7142857142856,1.0,30
10.0,2.0,747.4285714285713,1.0,30
10.0,3.0,819.0,1.0,30
10.0,4.0,810.0,1.0,30
200.0,1.0,1123.5714285714287,0.7142857142857143,30
200.0,2.0,1008.2857142857144,1.0,30
200.0,3.0,1063.142857142857,1.0,30
200.0,4.0,994.0,1.0,30
400.0,1.0,1316.2857142857142,0.8571428571428571,30
400.0,2.0,1164.0,0.8571428571428571,30
400.0,3.0,1214.857142857143,0.8571428571428571,30
400.0,4.0,1244.142857142857,1.0,30
600.0,1.0,1317.5714285714287,1.0,30
600.0,2.0,1227.0,1.0,30
600.0,3.0,1245.2857142857142,1.0,30
600.0,4.0,1222.5714285714287,1.0,30
10.0,1.0,865.2857142857142,1.0,31
10.0,2.0,820.0,1.0,31
10.0,3.0,785.5714285714287,1.0,31
10.0,4.0,945.8571428571428,1.0,31
200.0,1.0,963.4285714285713,0.8571428571428571,31
200.0,2.0,928.2857142857144,0.8571428571428571,31
200.0,3.0,940.1428571428572,1.0,31
200.0,4.0,833.5714285714287,1.0,31
400.0,1.0,1132.857142857143,0.8571428571428571,31
400.0,2.0,1056.7142857142858,1.0,31
400.0,3.0,1059.857142857143,1.0,31
400.0,4.0,1043.5714285714287,1.0,31
600.0,1.0,1291.2857142857142,1.0,31
600.0,2.0,1210.857142857143,1.0,31
600.0,3.0,1136.5714285714287,1.0,31
600.0,4.0,1270.5714285714287,1.0,31
10.0,1.0,876.0,1.0,32
10.0,2.0,796.7142857142858,1.0,32
10.0,3.0,828.0,1.0,32
10.0,4.0,785.8571428571429,1.0,32
200.0,1.0,986.1428571428572,1.0,32
200.0,2.0,837.2857142857142,1.0,32
200.0,3.0,866.1428571428571,1.0,32
200.0,4.0,887.8571428571429,1.0,32
400.0,1.0,998.4285714285713,1.0,32
400.0,2.0,943.1428571428572,1.0,32
400.0,3.0,945.5714285714287,1.0,32
400.0,4.0,903.0,0.8571428571428571,32
600.0,1.0,1160.0,1.0,32
600.0,2.0,1093.5714285714287,1.0,32
600.0,3.0,1078.857142857143,1.0,32
600.0,4.0,1050.5714285714287,1.0,32
10.0,1.0,879.4285714285713,0.8571428571428571,33
10.0,2.0,689.5714285714287,1.0,33
10.0,3.0,688.2857142857142,1.0,33
10.0,4.0,591.5714285714286,1.0,33
200.0,1.0,1017.8571428571428,0.8571428571428571,33
200.0,2.0,973.2857142857144,0.8571428571428571,33
200.0,3.0,931.1428571428572,1.0,33
200.0,4.0,839.8571428571429,1.0,33
400.0,1.0,1068.142857142857,0.8571428571428571,33
400.0,2.0,1077.2857142857142,1.0,33
400.0,3.0,1047.0,1.0,33
400.0,4.0,973.1428571428572,0.8571428571428571,33
600.0,1.0,1359.857142857143,1.0,33
600.0,2.0,1240.2857142857142,1.0,33
600.0,3.0,1343.5714285714287,1.0,33
600.0,4.0,1202.142857142857,1.0,33
10.0,1.0,1575.2857142857142,0.7142857142857143,34
10.0,2.0,1033.7142857142858,0.8571428571428571,34
10.0,3.0,882.5714285714287,1.0,34
10.0,4.0,839.7142857142858,1.0,34
200.0,1.0,1478.2857142857142,1.0,34
200.0,2.0,1017.8571428571428,1.0,34
200.0,3.0,913.2857142857144,1.0,34
200.0,4.0,926.0,1.0,34
400.0,1.0,1347.2857142857142,1.0,34
400.0,2.0,1135.5714285714287,1.0,34
400.0,3.0,1063.7142857142858,1.0,34
400.0,4.0,1109.142857142857,1.0,34
600.0,1.0,1553.0,1.0,34
600.0,2.0,1316.857142857143,1.0,34
600.0,3.0,1223.0,1.0,34
600.0,4.0,1235.4285714285713,1.0,34
10.0,1.0,1177.5714285714287,1.0,35
10.0,2.0,857.5714285714287,1.0,35
10.0,3.0,931.4285714285713,0.8571428571428571,35
10.0,4.0,846.2857142857142,0.8571428571428571,35
200.0,1.0,1122.4285714285713,0.5714285714285714,35
200.0,2.0,1116.4285714285713,1.0,35
200.0,3.0,1088.857142857143,0.8571428571428571,35
200.0,4.0,1000.5714285714287,1.0,35
400.0,1.0,1249.2857142857142,0.8571428571428571,35
400.0,2.0,1175.5714285714287,1.0,35
400.0,3.0,1166.7142857142858,0.8571428571428571,35
400.0,4.0,1113.7142857142858,0.8571428571428571,35
600.0,1.0,1491.7142857142858,0.7142857142857143,35
600.0,2.0,1239.2857142857142,1.0,35
600.0,3.0,1268.5714285714287,0.8571428571428571,35
600.0,4.0,1119.5714285714287,1.0,35
10.0,1.0,1349.0,1.0,36
10.0,2.0,1134.857142857143,1.0,36
10.0,3.0,1000.5714285714287,1.0,36
10.0,4.0,875.4285714285713,1.0,36
200.0,1.0,1559.142857142857,1.0,36
200.0,2.0,1110.0,1.0,36
200.0,3.0,973.4285714285713,1.0,36
200.0,4.0,1029.142857142857,1.0,36
400.0,1.0,1413.142857142857,1.0,36
400.0,2.0,1232.857142857143,1.0,36
400.0,3.0,1134.4285714285713,1.0,36
400.0,4.0,1009.4285714285713,1.0,36
600.0,1.0,1675.571428571429,0.8571428571428571,36
600.0,2.0,1452.0,1.0,36
600.0,3.0,1255.0,1.0,36
600.0,4.0,1279.857142857143,1.0,36
10.0,1.0,1380.2857142857142,1.0,37
10.0,2.0,1388.857142857143,1.0,37
10.0,3.0,1455.2857142857142,0.8571428571428571,37
10.0,4.0,1322.142857142857,1.0,37
200.0,1.0,1518.571428571429,0.8571428571428571,37
200.0,2.0,1371.857142857143,1.0,37
