presTime,rep_idx,first_press,correct,p_id
10.0,1.0,1689.25,1.0,10
10.0,2.0,1131.0,1.0,10
10.0,3.0,955.25,1.0,10
10.0,4.0,901.0,1.0,10
10.0,5.0,811.5,1.0,10
1500.0,1.0,2435.5,1.0,10
1500.0,2.0,2187.25,1.0,10
1500.0,3.0,1745.5,1.0,10
1500.0,4.0,1419.25,1.0,10
1500.0,5.0,1282.25,1.0,10
3000.0,1.0,3889.75,1.0,10
3000.0,2.0,2092.0,0.75,10
3000.0,3.0,1541.25,1.0,10
3000.0,4.0,1142.25,1.0,10
3000.0,5.0,1155.25,0.75,10
4500.0,1.0,5375.5,0.75,10
4500.0,2.0,5244.25,1.0,10
4500.0,3.0,3363.5,1.0,10
4500.0,4.0,2699.25,1.0,10
4500.0,5.0,1751.0,1.0,10
6000.0,1.0,6778.25,0.75,10
6000.0,2.0,4463.75,1.0,10
6000.0,3.0,2932.75,1.0,10
6000.0,4.0,2545.25,1.0,10
6000.0,5.0,1126.25,1.0,10
10.0,1.0,1560.5,0.75,11
10.0,2.0,1233.25,1.0,11
10.0,3.0,1251.25,1.0,11
10.0,4.0,1223.25,1.0,11
10.0,5.0,1158.75,1.0,11
1500.0,1.0,2457.0,1.0,11
1500.0,2.0,2319.75,1.0,11
1500.0,3.0,1727.0,1.0,11
1500.0,4.0,1686.5,1.0,11
1500.0,5.0,1444.25,1.0,11
3000.0,1.0,3779.5,0.75,11
3000.0,2.0,3517.5,1.0,11
3000.0,3.0,3334.75,0.75,11
3000.0,4.0,2207.25,1.0,11
3000.0,5.0,2188.0,1.0,11
4500.0,1.0,5383.5,1.0,11
4500.0,2.0,4228.25,1.0,11
4500.0,3.0,2577.75,1.0,11
4500.0,4.0,1791.5,1.0,11
4500.0,5.0,1392.75,1.0,11
6000.0,1.0,6723.5,0.75,11
6000.0,2.0,6923.5,0.0,11
6000.0,3.0,5164.25,0.5,11
6000.0,4.0,1796.75,1.0,11
6000.0,5.0,1571.5,1.0,11
10.0,1.0,930.0,1.0,12
10.0,2.0,954.75,1.0,12
10.0,3.0,813.0,1.0,12
10.0,4.0,929.75,1.0,12
10.0,5.0,770.75,1.0,12
1500.0,1.0,2193.75,1.0,12
1500.0,2.0,1920.0,1.0,12
1500.0,3.0,1775.5,1.0,12
1500.0,4.0,1123.5,1.0,12
1500.0,5.0,1016.5,1.0,12
3000.0,1.0,3744.75,1.0,12
3000.0,2.0,3285.0,1.0,12
3000.0,3.0,1907.0,1.0,12
3000.0,4.0,1869.75,1.0,12
3000.0,5.0,2066.5,1.0,12
4500.0,1.0,5192.0,1.0,12
4500.0,2.0,4174.75,0.75,12
4500.0,3.0,2069.25,0.5,12
4500.0,4.0,1140.75,0.75,12
4500.0,5.0,1068.75,0.75,12
6000.0,1.0,6770.5,1.0,12
6000.0,2.0,4465.0,0.75,12
6000.0,3.0,3843.5,0.5,12
6000.0,4.0,2361.75,1.0,12
6000.0,5.0,2439.75,1.0,12
10.0,1.0,1751.0,1.0,13
10.0,2.0,1121.75,1.0,13
10.0,3.0,1102.0,1.0,13
10.0,4.0,969.5,1.0,13
10.0,5.0,891.0,1.0,13
1500.0,1.0,2388.25,1.0,13
1500.0,2.0,2151.0,1.0,13
1500.0,3.0,2393.25,1.0,13
1500.0,4.0,2425.25,1.0,13
1500.0,5.0,2783.0,1.0,13
3000.0,1.0,3910.0,0.5,13
3000.0,2.0,3866.5,0.5,13
3000.0,3.0,3545.5,1.0,13
3000.0,4.0,3954.0,1.0,13
3000.0,5.0,4218.5,1.0,13
4500.0,1.0,5759.5,0.5,13
4500.0,2.0,5146.25,0.75,13
4500.0,3.0,3290.5,1.0,13
4500.0,4.0,2159.75,1.0,13
4500.0,5.0,1352.25,1.0,13
6000.0,1.0,7100.75,0.25,13
6000.0,2.0,6786.0,0.25,13
6000.0,3.0,5149.75,0.5,13
6000.0,4.0,5699.75,0.25,13
6000.0,5.0,1473.25,0.75,13
10.0,1.0,1185.5,1.0,14
10.0,2.0,919.5,1.0,14
10.0,3.0,1027.0,1.0,14
10.0,4.0,872.5,0.75,14
10.0,5.0,881.5,1.0,14
1500.0,1.0,2383.25,1.0,14
1500.0,2.0,2059.0,1.0,14
1500.0,3.0,1407.5,1.0,14
1500.0,4.0,1250.25,1.0,14
1500.0,5.0,981.25,1.0,14
3000.0,1.0,4095.5,1.0,14
3000.0,2.0,2827.75,0.75,14
3000.0,3.0,2513.5,1.0,14
3000.0,4.0,2223.0,1.0,14
3000.0,5.0,1508.75,1.0,14
4500.0,1.0,5613.25,0.75,14
4500.0,2.0,4306.0,1.0,14
4500.0,3.0,2368.75,1.0,14
4500.0,4.0,1913.5,1.0,14
4500.0,5.0,1812.0,1.0,14
6000.0,1.0,6794.0,1.0,14
6000.0,2.0,5445.25,0.5,14
6000.0,3.0,4673.25,1.0,14
6000.0,4.0,2370.0,1.0,14
6000.0,5.0,1329.0,1.0,14
10.0,1.0,1605.75,1.0,15
10.0,2.0,1469.0,1.0,15
10.0,3.0,1375.25,1.0,15
10.0,4.0,1330.75,1.0,15
10.0,5.0,1172.5,1.0,15
1500.0,1.0,2472.25,1.0,15
1500.0,2.0,2526.25,1.0,15
1500.0,3.0,2449.25,1.0,15
1500.0,4.0,2073.5,1.0,15
1500.0,5.0,1554.5,0.75,15
3000.0,1.0,4119.5,1.0,15
3000.0,2.0,3955.25,1.0,15
3000.0,3.0,2320.5,1.0,15
3000.0,4.0,2438.5,1.0,15
3000.0,5.0,1342.25,1.0,15
4500.0,1.0,5622.5,1.0,15
4500.0,2.0,4425.5,1.0,15
4500.0,3.0,3922.75,1.0,15
4500.0,4.0,2175.5,1.0,15
4500.0,5.0,1551.5,1.0,15
6000.0,1.0,5594.5,0.0,15
6000.0,2.0,6491.25,0.25,15
6000.0,3.0,5686.25,0.25,15
6000.0,4.0,4398.75,0.25,15
6000.0,5.0,3441.0,0.75,15
10.0,1.0,1133.75,1.0,16
10.0,2.0,1216.0,1.0,16
10.0,3.0,1358.0,1.0,16
10.0,4.0,1423.75,1.0,16
10.0,5.0,1248.25,1.0,16
1500.0,1.0,2481.25,1.0,16
1500.0,2.0,1806.0,1.0,16
1500.0,3.0,2478.5,1.0,16
1500.0,4.0,2486.5,1.0,16
1500.0,5.0,2567.25,1.0,16
3000.0,1.0,3146.75,0.75,16
3000.0,2.0,3729.75,1.0,16
3000.0,3.0,3834.75,1.0,16
3000.0,4.0,2638.0,0.5,16
3000.0,5.0,2474.75,1.0,16
4500.0,1.0,5526.0,1.0,16
4500.0,2.0,4438.5,0.75,16
4500.0,3.0,5091.0,0.75,16
4500.0,4.0,4351.5,0.75,16
4500.0,5.0,3030.0,0.75,16
6000.0,1.0,5395.5,0.0,16
6000.0,2.0,7003.0,0.25,16
6000.0,3.0,6883.25,0.25,16
6000.0,4.0,5719.0,0.5,16
6000.0,5.0,3441.75,0.5,16
10.0,1.0,1434.25,1.0,17
10.0,2.0,1366.25,1.0,17
10.0,3.0,1467.25,1.0,17
10.0,4.0,1176.0,1.0,17
10.0,5.0,1170.0,1.0,17
1500.0,1.0,2381.5,1.0,17
1500.0,2.0,2989.75,1.0,17
1500.0,3.0,2197.0,1.0,17
1500.0,4.0,2296.5,1.0,17
1500.0,5.0,2096.25,0.75,17
3000.0,1.0,3885.75,1.0,17
3000.0,2.0,2783.0,1.0,17
3000.0,3.0,3100.75,0.75,17
3000.0,4.0,1652.0,0.5,17
3000.0,5.0,2551.5,1.0,17
4500.0,1.0,5280.25,1.0,17
4500.0,2.0,3478.25,0.25,17
4500.0,3.0,2388.25,0.5,17
4500.0,4.0,3853.5,1.0,17
4500.0,5.0,3131.75,1.0,17
6000.0,1.0,7124.75,0.25,17
6000.0,2.0,2089.5,0.0,17
6000.0,3.0,4271.25,0.25,17
6000.0,4.0,3331.0,0.5,17
6000.0,5.0,4346.75,0.75,17
10.0,1.0,2217.0,0.75,18
10.0,2.0,1959.75,1.0,18
10.0,3.0,1382.0,1.0,18
10.0,4.0,1565.0,1.0,18
10.0,5.0,1288.0,1.0,18
1500.0,1.0,3640.25,0.5,18
1500.0,2.0,2412.75,1.0,18
1500.0,3.0,2432.5,1.0,18
1500.0,4.0,2328.75,0.75,18
1500.0,5.0,2192.25,1.0,18
3000.0,1.0,4326.75,1.0,18
3000.0,2.0,4030.25,1.0,18
3000.0,3.0,3839.0,1.0,18
3000.0,4.0,3555.25,1.0,18
3000.0,5.0,2924.75,1.0,18
4500.0,1.0,5714.0,1.0,18
4500.0,2.0,4639.75,0.75,18
4500.0,3.0,3201.25,1.0,18
4500.0,4.0,3007.5,0.75,18
4500.0,5.0,2607.75,0.75,18
6000.0,1.0,5796.5,0.0,18
6000.0,2.0,4448.25,0.25,18
6000.0,3.0,6875.25,0.5,18
6000.0,4.0,6749.75,0.0,18
6000.0,5.0,5524.25,0.5,18
10.0,1.0,1274.0,1.0,19
10.0,2.0,1099.0,1.0,19
10.0,3.0,1299.0,1.0,19
10.0,4.0,1121.75,1.0,19
10.0,5.0,977.25,0.75,19
1500.0,1.0,2536.0,1.0,19
1500.0,2.0,2352.0,1.0,19
1500.0,3.0,1629.5,1.0,19
1500.0,4.0,1460.0,1.0,19
1500.0,5.0,1157.5,1.0,19
3000.0,1.0,4084.0,1.0,19
3000.0,2.0,2757.0,1.0,19
3000.0,3.0,2168.5,1.0,19
3000.0,4.0,995.25,1.0,19
3000.0,5.0,930.5,1.0,19
4500.0,1.0,5347.0,1.0,19
4500.0,2.0,4184.5,1.0,19
4500.0,3.0,3051.75,1.0,19
4500.0,4.0,2199.25,1.0,19
4500.0,5.0,3414.25,1.0,19
6000.0,1.0,6947.75,0.5,19
6000.0,2.0,6055.25,0.5,19
6000.0,3.0,3039.75,0.75,19
6000.0,4.0,1182.5,1.0,19
6000.0,5.0,2642.25,1.0,19
10.0,1.0,1405.5,0.75,20
10.0,2.0,1278.5,1.0,20
10.0,3.0,1321.75,1.0,20
10.0,4.0,2237.5,1.0,20
10.0,5.0,1217.5,1.0,20
1500.0,1.0,2817.25,1.0,20
1500.0,2.0,2908.5,1.0,20
1500.0,3.0,3184.75,1.0,20
1500.0,4.0,3677.5,1.0,20
1500.0,5.0,2840.25,1.0,20
3000.0,1.0,4220.75,1.0,20
3000.0,2.0,3706.25,1.0,20
3000.0,3.0,4749.5,0.75,20
3000.0,4.0,3999.5,1.0,20
3000.0,5.0,4430.0,1.0,20
4500.0,1.0,5505.25,0.75,20
4500.0,2.0,4916.75,0.75,20
4500.0,3.0,5358.25,0.75,20
4500.0,4.0,5917.25,0.75,20
4500.0,5.0,5347.25,0.75,20
6000.0,1.0,7040.0,0.25,20
6000.0,2.0,6122.75,0.25,20
6000.0,3.0,7249.0,0.25,20
6000.0,4.0,6513.75,0.0,20
6000.0,5.0,7255.25,0.0,20
10.0,1.0,1653.0,0.75,21
10.0,2.0,1159.0,1.0,21
10.0,3.0,1023.75,0.75,21
10.0,4.0,998.75,1.0,21
10.0,5.0,1017.75,1.0,21
1500.0,1.0,2306.25,1.0,21
1500.0,2.0,2165.0,1.0,21
1500.0,3.0,2555.75,0.75,21
1500.0,4.0,2070.25,1.0,21
1500.0,5.0,1571.25,1.0,21
3000.0,1.0,3782.25,1.0,21
3000.0,2.0,3627.25,1.0,21
3000.0,3.0,2531.75,1.0,21
3000.0,4.0,1174.5,1.0,21
3000.0,5.0,1446.75,1.0,21
4500.0,1.0,5243.5,1.0,21
4500.0,2.0,2569.25,1.0,21
4500.0,3.0,2453.5,0.75,21
4500.0,4.0,1268.3333333333333,0.75,21
4500.0,5.0,2186.0,1.0,21
6000.0,1.0,7024.75,0.75,21
6000.0,2.0,5405.75,0.75,21
6000.0,3.0,3943.25,0.5,21
6000.0,4.0,3192.25,1.0,21
6000.0,5.0,1684.0,0.75,21
10.0,1.0,1412.25,0.75,22
10.0,2.0,1531.0,1.0,22
10.0,3.0,1237.0,0.25,22
10.0,4.0,1529.75,0.75,22
10.0,5.0,1055.0,0.5,22
1500.0,1.0,2593.75,1.0,22
1500.0,2.0,3162.5,1.0,22
1500.0,3.0,3173.0,0.5,22
1500.0,4.0,2914.0,0.75,22
1500.0,5.0,2184.5,0.75,22
3000.0,1.0,3926.0,0.75,22
3000.0,2.0,2904.75,0.75,22
3000.0,3.0,2761.666666666666,0.5,22
3000.0,4.0,3592.25,0.5,22
3000.0,5.0,2325.5,0.75,22
4500.0,1.0,5365.75,1.0,22
4500.0,2.0,4375.0,1.0,22
4500.0,3.0,1676.0,0.0,22
4500.0,4.0,2188.75,0.75,22
4500.0,5.0,2818.333333333333,0.75,22
6000.0,1.0,6967.5,0.25,22
6000.0,2.0,6804.75,0.25,22
6000.0,3.0,3653.75,0.0,22
6000.0,4.0,4781.5,0.25,22
6000.0,5.0,3392.333333333333,0.5,22
10.0,1.0,1552.25,1.0,23
10.0,2.0,1361.25,1.0,23
10.0,3.0,1126.75,1.0,23
10.0,4.0,1044.25,0.75,23
10.0,5.0,1063.0,1.0,23
1500.0,1.0,2213.5,1.0,23
1500.0,2.0,2112.0,1.0,23
1500.0,3.0,2097.0,1.0,23
1500.0,4.0,1648.25,1.0,23
1500.0,5.0,1984.75,1.0,23
3000.0,1.0,3979.0,0.5,23
3000.0,2.0,3967.5,1.0,23
3000.0,3.0,3593.0,0.25,23
3000.0,4.0,3069.25,1.0,23
3000.0,5.0,2069.75,0.75,23
4500.0,1.0,4102.75,0.75,23
4500.0,2.0,4285.25,1.0,23
4500.0,3.0,2921.75,0.75,23
4500.0,4.0,2040.25,0.75,23
4500.0,5.0,1932.0,1.0,23
6000.0,1.0,5588.0,0.5,23
6000.0,2.0,7016.75,0.5,23
6000.0,3.0,4370.25,0.25,23
6000.0,4.0,3196.0,0.5,23
6000.0,5.0,1690.75,0.75,23
10.0,1.0,,0.0,24
10.0,2.0,2208.5,0.75,24
10.0,3.0,1772.0,0.25,24
10.0,4.0,,0.0,24
10.0,5.0,,0.0,24
1500.0,1.0,2598.0,0.25,24
1500.0,2.0,4246.5,0.25,24
1500.0,3.0,934.0,0.0,24
1500.0,4.0,,0.0,24
1500.0,5.0,,0.0,24
3000.0,1.0,2277.0,0.5,24
3000.0,2.0,3106.666666666666,0.25,24
3000.0,3.0,4626.5,0.25,24
3000.0,4.0,,0.0,24
3000.0,5.0,,0.0,24
4500.0,1.0,5568.0,0.25,24
4500.0,2.0,5590.0,0.25,24
4500.0,3.0,5906.0,0.0,24
4500.0,4.0,,0.0,24
4500.0,5.0,,0.0,24
6000.0,1.0,7025.0,0.0,24
6000.0,2.0,7038.0,0.0,24
6000.0,3.0,2345.0,0.0,24
6000.0,4.0,,0.0,24
6000.0,5.0,,0.0,24
10.0,1.0,,0.0,25
10.0,2.0,,0.0,25
10.0,3.0,,0.0,25
10.0,4.0,,0.0,25
10.0,5.0,,0.0,25
1500.0,1.0,,0.0,25
1500.0,2.0,,0.0,25
1500.0,3.0,,0.0,25
1500.0,4.0,,0.0,25
1500.0,5.0,,0.0,25
3000.0,1.0,,0.0,25
3000.0,2.0,,0.0,25
3000.0,3.0,,0.0,25
3000.0,4.0,,0.0,25
3000.0,5.0,,0.0,25
4500.0,1.0,,0.0,25
4500.0,2.0,,0.0,25
4500.0,3.0,,0.0,25
4500.0,4.0,,0.0,25
4500.0,5.0,,0.0,25
6000.0,1.0,,0.0,25
6000.0,2.0,,0.0,25
6000.0,3.0,,0.0,25
6000.0,4.0,,0.0,25
6000.0,5.0,,0.0,25
10.0,1.0,4322.0,0.25,26
10.0,2.0,1802.0,0.25,26
10.0,3.0,,0.0,26
10.0,4.0,,0.0,26
10.0,5.0,,0.0,26
1500.0,1.0,5071.0,0.0,26
1500.0,2.0,,0.0,26
1500.0,3.0,,0.0,26
1500.0,4.0,,0.0,26
1500.0,5.0,,0.0,26
3000.0,1.0,4202.0,0.5,26
3000.0,2.0,5516.0,0.5,26
3000.0,3.0,,0.0,26
3000.0,4.0,,0.0,26
3000.0,5.0,,0.0,26
4500.0,1.0,2908.5,0.25,26
4500.0,2.0,,0.0,26
4500.0,3.0,,0.0,26
4500.0,4.0,,0.0,26
4500.0,5.0,,0.0,26
6000.0,1.0,7052.666666666668,0.0,26
6000.0,2.0,,0.0,26
6000.0,3.0,,0.0,26
6000.0,4.0,,0.0,26
6000.0,5.0,,0.0,26
10.0,1.0,,0.0,27
10.0,2.0,,0.0,27
10.0,3.0,,0.0,27
10.0,4.0,,0.0,27
10.0,5.0,,0.0,27
1500.0,1.0,,0.0,27
1500.0,2.0,,0.0,27
1500.0,3.0,,0.0,27
1500.0,4.0,,0.0,27
1500.0,5.0,,0.0,27
3000.0,1.0,,0.0,27
3000.0,2.0,,0.0,27
3000.0,3.0,,0.0,27
3000.0,4.0,,0.0,27
3000.0,5.0,,0.0,27
4500.0,1.0,,0.0,27
4500.0,2.0,,0.0,27
4500.0,3.0,,0.0,27
4500.0,4.0,,0.0,27
4500.0,5.0,,0.0,27
6000.0,1.0,,0.0,27
6000.0,2.0,,0.0,27
6000.0,3.0,,0.0,27
6000.0,4.0,,0.0,27
6000.0,5.0,,0.0,27
10.0,1.0,,0.0,28
10.0,2.0,,0.0,28
10.0,3.0,,0.0,28
10.0,4.0,,0.0,28
10.0,5.0,,0.0,28
1500.0,1.0,,0.0,28
1500.0,2.0,,0.0,28
1500.0,3.0,,0.0,28
1500.0,4.0,,0.0,28
1500.0,5.0,,0.0,28
3000.0,1.0,,0.0,28
3000.0,2.0,,0.0,28
3000.0,3.0,,0.0,28
3000.0,4.0,,0.0,28
3000.0,5.0,,0.0,28
4500.0,1.0,,0.0,28
4500.0,2.0,,0.0,28
4500.0,3.0,,0.0,28
4500.0,4.0,,0.0,28
4500.0,5.0,,0.0,28
6000.0,1.0,,0.0,28
6000.0,2.0,,0.0,28
6000.0,3.0,,0.0,28
6000.0,4.0,,0.0,28
6000.0,5.0,,0.0,28
10.0,1.0,,0.0,29
10.0,2.0,,0.0,29
10.0,3.0,,0.0,29
10.0,4.0,,0.0,29
10.0,5.0,,0.0,29
1500.0,1.0,,0.0,29
1500.0,2.0,,0.0,29
1500.0,3.0,,0.0,29
1500.0,4.0,,0.0,29
1500.0,5.0,,0.0,29
3000.0,1.0,,0.0,29
3000.0,2.0,,0.0,29
3000.0,3.0,,0.0,29
3000.0,4.0,,0.0,29
3000.0,5.0,,0.0,29
4500.0,1.0,,0.0,29
4500.0,2.0,,0.0,29
4500.0,3.0,,0.0,29
4500.0,4.0,,0.0,29
4500.0,5.0,,0.0,29
6000.0,1.0,,0.0,29
6000.0,2.0,,0.0,29
6000.0,3.0,,0.0,29
6000.0,4.0,,0.0,29
6000.0,5.0,,0.0,29
10.0,1.0,2705.75,1.0,30
10.0,2.0,1713.5,1.0,30
10.0,3.0,1347.0,1.0,30
10.0,4.0,2198.25,1.0,30
10.0,5.0,1384.75,1.0,30
1500.0,1.0,4347.75,0.75,30
1500.0,2.0,2483.0,0.75,30
1500.0,3.0,2651.0,1.0,30
1500.0,4.0,2206.0,0.5,30
1500.0,5.0,1859.5,1.0,30
3000.0,1.0,5547.5,0.5,30
3000.0,2.0,4109.0,1.0,30
3000.0,3.0,2791.5,1.0,30
3000.0,4.0,3902.333333333334,0.5,30
3000.0,5.0,2125.0,1.0,30
4500.0,1.0,4362.75,0.25,30
4500.0,2.0,3126.0,0.0,30
4500.0,3.0,4063.5,0.75,30
4500.0,4.0,2227.333333333333,0.5,30
4500.0,5.0,4013.25,0.25,30
6000.0,1.0,7293.75,0.0,30
6000.0,2.0,5830.0,0.0,30
6000.0,3.0,4815.75,0.5,30
6000.0,4.0,4251.5,0.75,30
6000.0,5.0,4653.25,0.5,30
10.0,1.0,1060.75,1.0,31
10.0,2.0,1281.75,1.0,31
10.0,3.0,1944.25,1.0,31
10.0,4.0,1113.6666666666667,0.5,31
10.0,5.0,301.0,0.0,31
1500.0,1.0,2400.25,1.0,31
1500.0,2.0,2911.75,1.0,31
1500.0,3.0,2158.5,0.75,31
1500.0,4.0,1627.5,0.75,31
1500.0,5.0,,0.0,31
3000.0,1.0,4107.75,1.0,31
3000.0,2.0,4872.25,0.5,31
3000.0,3.0,3890.0,1.0,31
3000.0,4.0,3513.25,1.0,31
3000.0,5.0,,0.0,31
4500.0,1.0,4729.5,0.75,31
4500.0,2.0,3245.0,0.25,31
4500.0,3.0,4026.5,0.75,31
4500.0,4.0,4831.333333333333,0.5,31
4500.0,5.0,,0.0,31
6000.0,1.0,5564.75,0.75,31
6000.0,2.0,5279.333333333333,0.25,31
6000.0,3.0,4844.75,0.25,31
6000.0,4.0,2187.0,0.0,31
6000.0,5.0,2226.0,0.0,31
10.0,1.0,1571.25,0.0,32
10.0,2.0,1317.0,0.0,32
10.0,3.0,1297.0,0.0,32
10.0,4.0,1248.75,0.0,32
10.0,5.0,1168.5,0.0,32
1500.0,1.0,2758.5,0.0,32
1500.0,2.0,2020.75,0.0,32
1500.0,3.0,2102.75,0.0,32
1500.0,4.0,1783.75,0.0,32
1500.0,5.0,1739.25,0.0,32
3000.0,1.0,4112.75,0.0,32
3000.0,2.0,3836.0,0.0,32
3000.0,3.0,2800.75,0.0,32
3000.0,4.0,3967.75,0.0,32
3000.0,5.0,3439.5,0.0,32
4500.0,1.0,5531.0,0.0,32
4500.0,2.0,5399.0,0.0,32
4500.0,3.0,5532.0,0.0,32
4500.0,4.0,5486.5,0.0,32
4500.0,5.0,4598.0,0.0,32
6000.0,1.0,6943.75,0.0,32
6000.0,2.0,5589.25,0.0,32
6000.0,3.0,6229.0,0.0,32
6000.0,4.0,6976.25,0.0,32
6000.0,5.0,6922.5,0.0,32
10.0,1.0,1757.75,1.0,33
10.0,2.0,2197.5,1.0,33
10.0,3.0,1346.75,1.0,33
10.0,4.0,1479.0,1.0,33
10.0,5.0,1634.666666666667,0.75,33
1500.0,1.0,1309.25,1.0,33
1500.0,2.0,2440.75,1.0,33
1500.0,3.0,1477.0,0.75,33
1500.0,4.0,2441.333333333333,0.5,33
1500.0,5.0,1897.0,0.75,33
3000.0,1.0,2271.75,0.25,33
3000.0,2.0,1423.5,0.5,33
3000.0,3.0,575.3333333333334,0.75,33
3000.0,4.0,2543.25,1.0,33
3000.0,5.0,2500.5,1.0,33
4500.0,1.0,1839.75,0.25,33
4500.0,2.0,4071.666666666666,0.75,33
4500.0,3.0,4637.0,0.5,33
4500.0,4.0,1310.5,0.5,33
4500.0,5.0,1137.6666666666667,0.5,33
6000.0,1.0,2108.25,0.0,33
6000.0,2.0,2484.0,0.5,33
6000.0,3.0,3542.0,0.5,33
6000.0,4.0,4794.5,0.75,33
6000.0,5.0,2788.333333333333,0.75,33
10.0,1.0,1392.25,1.0,34
10.0,2.0,1240.75,1.0,34
10.0,3.0,1331.0,1.0,34
10.0,4.0,1101.0,1.0,34
10.0,5.0,952.75,1.0,34
1500.0,1.0,2616.0,1.0,34
1500.0,2.0,2780.25,1.0,34
1500.0,3.0,1953.0,1.0,34
1500.0,4.0,1760.5,1.0,34
1500.0,5.0,1606.0,1.0,34
3000.0,1.0,4051.25,1.0,34
3000.0,2.0,3429.0,1.0,34
3000.0,3.0,2896.5,1.0,34
3000.0,4.0,1960.75,1.0,34
3000.0,5.0,1625.75,1.0,34
4500.0,1.0,5466.0,1.0,34
4500.0,2.0,2886.25,0.5,34
4500.0,3.0,4549.0,1.0,34
4500.0,4.0,3090.75,1.0,34
4500.0,5.0,1737.75,0.75,34
6000.0,1.0,6791.75,0.5,34
6000.0,2.0,5140.0,0.5,34
6000.0,3.0,4752.5,0.5,34
6000.0,4.0,2509.5,0.75,34
6000.0,5.0,3087.75,1.0,34
10.0,1.0,1138.5,1.0,35
10.0,2.0,1295.0,1.0,35
10.0,3.0,915.5,1.0,35
10.0,4.0,1014.25,1.0,35
10.0,5.0,957.5,1.0,35
1500.0,1.0,2531.0,1.0,35
1500.0,2.0,2039.5,1.0,35
1500.0,3.0,1420.0,1.0,35
1500.0,4.0,1219.25,1.0,35
1500.0,5.0,1210.0,1.0,35
3000.0,1.0,3894.25,1.0,35
3000.0,2.0,2271.75,1.0,35
3000.0,3.0,1555.25,1.0,35
3000.0,4.0,1446.5,1.0,35
3000.0,5.0,1350.75,1.0,35
4500.0,1.0,5330.25,1.0,35
4500.0,2.0,4484.0,1.0,35
4500.0,3.0,3018.25,1.0,35
4500.0,4.0,2024.25,1.0,35
4500.0,5.0,1215.0,1.0,35
6000.0,1.0,6816.5,0.25,35
6000.0,2.0,4193.5,1.0,35
6000.0,3.0,2207.75,1.0,35
6000.0,4.0,1302.75,0.75,35
6000.0,5.0,1293.0,1.0,35
10.0,1.0,1552.5,1.0,36
10.0,2.0,1546.0,1.0,36
10.0,3.0,1187.5,1.0,36
10.0,4.0,1209.75,1.0,36
10.0,5.0,1211.75,1.0,36
